7,1650,0.999999
7,1191,0.999999
7,1585,0.999999
7,1486,0.999999
7,364,0.999999
7,881,0.999999
7,977,0.999999
7,1137,0.999999
7,342,0.999999
7,1432,0.999999
7,1237,0.999999
7,1166,0.999999
7,1900,0.999999
7,231,0.999999
7,1708,0.999999
7,1389,0.999999
7,787,0.999999
7,1596,0.999999
7,1051,0.999999
7,828,0.999999
7,447,0.999999
7,1623,0.999999
7,1557,0.999999
7,50,0.999999
7,1472,0.999999
7,1494,0.999999
7,25,0.999999
7,720,0.999999
7,1455,0.999999
7,1786,0.999999
7,1639,0.999999
7,119,0.999999
7,687,0.999999
7,727,0.999999
7,737,0.999999
7,196,0.999999
7,862,0.999999
7,922,0.999999
7,1318,0.999999
7,1157,0.999999
7,1792,0.999999
7,567,0.999999
7,847,0.999999
7,1725,0.999999
7,517,0.999999
7,1562,0.999999
7,1579,0.999999
7,2010,0.999999
7,551,0.999999
7,1181,0.999999
7,47,0.999999
7,1061,0.999999
8,443,0.999994
8,665,0.999994
8,1868,0.999994
8,1151,0.999994
8,1111,0.999994
8,2069,0.999994
8,2042,0.999994
8,435,0.999994
8,308,0.999994
8,672,0.999994
8,372,0.999993
8,696,0.999993
8,194,0.999993
8,710,0.999993
8,200,0.999993
8,991,0.999993
8,450,0.999993
8,1963,0.999993
8,1032,0.999993
8,581,0.999993
8,1643,0.999993
8,1447,0.999993
8,1198,0.999993
8,823,0.999993
8,1489,0.999993
8,1611,0.999993
8,1446,0.999993
8,1593,0.999993
8,1761,0.999993
8,403,0.999993
8,218,0.999993
8,378,0.999993
8,265,0.999993
8,1340,0.999993
8,2066,0.999993
8,2058,0.999993
8,535,0.999993
8,1192,0.999992
8,1084,0.999992
8,703,0.999992
8,10,0.999992
8,1708,0.999992
8,4,0.999992
8,1601,0.999992
8,878,0.999992
8,1789,0.999992
8,2025,0.999992
8,1137,0.999992
8,1155,0.999992
8,226,0.999992
8,300,0.999992
8,1920,0.999992
8,1971,0.999992
8,976,0.999992
8,1235,0.999992
8,119,0.999992
8,1432,0.999992
8,1064,0.999992
8,606,0.999992
8,204,0.999992
8,281,0.999992
8,1368,0.999992
8,1051,0.999992
8,1676,0.999992
8,1106,0.999992
8,436,0.999992
8,1336,0.999992
8,494,0.999992
8,340,0.999992
8,32,0.999992
8,1404,0.999992
8,1294,0.999992
8,277,0.999992
8,1033,0.999991
8,1424,0.999991
8,1324,0.999991
8,975,0.999991
8,469,0.999991
8,310,0.999991
8,1864,0.999991
8,1746,0.999991
8,1692,0.999991
8,1800,0.999991
8,1435,0.999991
8,1139,0.999991
8,828,0.999991
8,1517,0.999991
8,176,0.999991
8,1182,0.999991
8,785,0.999991
9,1771,1
9,1165,1
9,819,1
9,959,1
9,1495,1
9,1280,1
9,611,1
9,100,0.999999
9,51,0.999999
9,1720,0.999999
9,1282,0.999999
9,1452,0.999999
9,1619,0.999999
9,627,0.999999
9,1626,0.999999
9,1910,0.999999
9,3,0.999999
9,1386,0.999999
9,593,0.999999
9,278,0.999999
9,294,0.999999
9,1093,0.999999
9,94,0.999999
9,1551,0.999999
9,1798,0.999999
9,1959,0.999999
9,383,0.999999
9,460,0.999999
9,1109,0.999999
9,781,0.999999
9,570,0.999999
9,1135,0.999999
9,1532,0.999999
9,1242,0.999999
9,1393,0.999999
9,533,0.999999
9,1167,0.999999
9,1873,0.999999
9,735,0.999999
9,780,0.999999
9,1163,0.999998
9,214,0.999998
9,1779,0.999998
9,510,0.999998
9,352,0.999998
9,1788,0.999998
9,1089,0.999998
9,326,0.999998
9,869,0.999998
9,1418,0.999998
9,2022,0.999998
9,1988,0.999998
9,569,0.999998
9,934,0.999998
9,192,0.999998
9,876,0.999998
9,1211,0.999998
9,725,0.999998
9,852,0.999998
9,1028,0.999998
9,1146,0.999998
9,1877,0.999998
9,985,0.999998
9,750,0.999998
9,1862,0.999998
9,1056,0.999998
9,1480,0.999998
9,574,0.999998
9,1888,0.999998
9,1647,0.999998
9,366,0.999998
9,482,0.999998
9,477,0.999998
9,1577,0.999998
9,1514,0.999998
9,1193,0.999998
9,174,0.999997
9,1395,0.999997
9,1214,0.999997
9,1928,0.999997
9,1331,0.999997
9,664,0.999997
9,335,0.999997
9,137,0.999997
9,1154,0.999997
9,995,0.999997
9,1902,0.999997
9,1099,0.999997
9,1576,0.999997
9,97,0.999997
10,1857,1
10,861,1
10,189,1
10,140,1
10,1049,1
10,846,1
10,1968,1
10,1470,1
10,1797,1
10,307,1
10,282,1
10,2081,1
10,455,1
10,2095,1
10,1029,1
10,922,1
10,1024,1
10,411,1
10,1938,1
10,472,1
10,1935,1
10,714,1
10,849,1
10,224,1
10,1530,1
10,1783,1
10,406,1
10,1402,1
10,1183,1
10,1513,1
10,577,1
10,1484,1
10,1237,1
10,1547,1
10,977,1
10,354,1
10,1191,1
10,542,1
10,447,1
10,1650,1
10,2071,1
10,2010,1
10,1917,1
10,1874,1
10,47,1
10,837,1
10,847,1
10,1831,1
10,60,1
10,225,1
10,1900,1
10,2090,1
10,1287,1
10,1579,1
10,1493,1
10,1921,1
10,1186,1
10,432,1
10,1490,1
10,1533,1
10,1486,1
10,342,1
10,1481,1
10,1273,1
10,1541,1
10,1497,1
10,37,1
10,1802,1
10,1964,1
10,1903,1
10,1664,1
10,881,1
10,1585,1
10,196,1
10,111,1
10,791,1
10,1472,0.999999
10,832,0.999999
10,565,0.999999
10,1223,0.999999
10,50,0.999999
10,120,0.999999
10,643,0.999999
10,658,0.999999
10,1819,0.999999
10,1383,0.999999
10,1634,0.999999
10,887,0.999999
10,71,0.999999
10,1408,0.999999
11,2058,1
11,1155,1
11,1084,1
11,1340,1
11,606,1
11,300,1
11,535,1
11,1192,1
11,1064,1
11,1424,1
11,360,1
11,991,1
11,1032,0.999999
11,1946,0.999999
11,672,0.999999
11,1151,0.999999
11,696,0.999999
11,1446,0.999999
11,1111,0.999999
11,289,0.999999
11,1432,0.999999
11,436,0.999999
11,1794,0.999999
11,1998,0.999999
11,277,0.999999
11,1920,0.999999
11,1051,0.999999
11,1272,0.999999
11,1676,0.999999
11,176,0.999999
11,1122,0.999999
11,469,0.999999
11,1753,0.999999
11,1351,0.999999
11,194,0.999999
11,2069,0.999999
11,119,0.999999
11,218,0.999999
11,1643,0.999999
11,1761,0.999999
11,443,0.999999
11,878,0.999999
11,2042,0.999999
11,2080,0.999999
11,371,0.999999
11,450,0.999999
11,806,0.999999
11,1601,0.999999
11,1674,0.999999
11,581,0.999999
11,324,0.999999
11,1890,0.999999
11,1864,0.999998
11,1279,0.999998
11,1692,0.999998
11,1324,0.999998
11,1259,0.999998
11,372,0.999998
11,1826,0.999998
11,1517,0.999998
11,1100,0.999998
11,559,0.999998
11,1176,0.999998
11,513,0.999998
11,1303,0.999998
11,665,0.999998
11,703,0.999998
11,1136,0.999998
11,1868,0.999998
11,1336,0.999998
11,1329,0.999998
11,823,0.999998
11,281,0.999998
11,1489,0.999998
11,637,0.999998
11,2066,0.999998
11,1828,0.999998
11,496,0.999998
11,1139,0.999998
11,519,0.999998
11,1404,0.999998
11,2025,0.999998
11,42,0.999998
11,1540,0.999998
11,121,0.999998
11,835,0.999998
11,435,0.999997
11,1961,0.999997
11,1593,0.999997
11,1450,0.999997
12,1682,1
12,692,1
12,357,1
12,380,1
12,1824,1
12,1981,1
12,656,1
12,2062,1
12,1635,1
12,1616,1
12,125,1
12,543,1
12,1689,1
12,707,1
12,768,1
12,1671,1
12,1462,1
12,1962,1
12,1337,1
12,517,1
12,75,1
12,261,1
12,64,1
12,756,1
12,1181,1
12,249,1
12,906,1
12,1535,1
12,1562,1
12,1380,1
12,1008,1
12,43,1
12,687,1
12,408,1
12,1977,1
12,1872,1
12,2087,1
12,632,1
12,1639,1
12,697,1
12,765,1
12,1455,1
12,525,1
12,1637,1
12,1157,1
12,1200,1
12,567,1
12,1082,1
12,1845,1
12,63,1
12,1177,1
12,410,1
12,787,1
12,234,1
12,1835,1
12,1772,1
12,480,1
12,1706,1
12,1373,1
12,231,1
12,1896,1
12,657,1
12,862,1
12,1232,1
12,456,1
12,1403,1
12,1883,1
12,61,1
12,375,1
12,223,1
12,698,1
12,1494,1
12,1239,1
12,1757,1
12,1234,1
12,1427,1
12,1054,1
12,812,1
12,1166,1
12,1722,1
12,631,1
12,515,1
12,1858,1
12,1027,1
12,908,1
12,1318,1
12,473,1
12,1644,1
12,1679,1
12,1433,1
13,822,1
13,423,1
13,1850,1
13,228,1
13,1723,1
13,511,1
13,1950,1
13,1694,1
13,1549,1
13,2048,1
13,426,1
13,370,1
13,1894,1
13,353,1
13,1889,1
13,161,1
13,2019,1
13,1363,1
13,761,1
13,1277,1
13,1454,1
13,927,1
13,264,1
13,1710,1
13,1128,1
13,1931,1
13,313,1
13,2014,1
13,1112,1
13,203,1
13,620,1
13,1485,1
13,1021,1
13,1349,1
13,979,1
13,205,1
13,124,1
13,235,1
13,1002,1
13,536,1
13,659,1
13,1150,1
13,171,1
13,1210,1
13,758,1
13,149,1
13,1657,1
13,238,1
13,813,1
13,1765,1
13,727,1
13,1231,1
13,625,1
13,1759,1
13,1592,1
13,1407,1
13,1934,1
13,860,1
13,507,1
13,1557,1
13,1461,1
13,1319,1
13,1138,1
13,157,1
13,172,0.999999
13,1086,0.999999
13,1860,0.999999
13,1672,0.999999
13,1545,0.999999
13,1055,0.999999
13,40,0.999999
13,433,0.999999
13,1861,0.999999
13,685,0.999999
13,440,0.999999
13,1352,0.999999
13,365,0.999999
13,336,0.999999
13,118,0.999999
13,1025,0.999999
13,364,0.999999
13,737,0.999999
13,1073,0.999999
13,720,0.999999
13,963,0.999999
13,753,0.999999
13,1389,0.999999
13,491,0.999999
13,1993,0.999999
13,962,0.999999
14,16,1
14,206,1
14,38,1
14,1531,1
14,1387,1
14,394,1
14,1496,0.999999
14,1451,0.999999
14,1754,0.999999
14,1691,0.999999
14,1638,0.999999
14,438,0.999999
14,123,0.999999
14,2092,0.999999
14,2043,0.999999
14,1284,0.999999
14,201,0.999999
14,997,0.999999
14,280,0.999999
14,843,0.999999
14,180,0.999999
14,642,0.999999
14,495,0.999998
14,1566,0.999998
14,1325,0.999998
14,1937,0.999998
14,903,0.999998
14,1942,0.999998
14,1480,0.999998
14,477,0.999998
14,871,0.999998
14,863,0.999998
14,2084,0.999998
14,1877,0.999998
14,893,0.999998
14,1028,0.999998
14,870,0.999998
14,1647,0.999998
14,1395,0.999998
14,934,0.999998
14,920,0.999998
14,274,0.999998
14,725,0.999998
14,839,0.999998
14,2059,0.999998
14,1254,0.999998
14,303,0.999998
14,1862,0.999998
14,321,0.999998
14,352,0.999998
14,1514,0.999998
14,1699,0.999998
14,1709,0.999998
14,995,0.999998
14,614,0.999998
14,1779,0.999998
14,350,0.999998
14,914,0.999998
14,1500,0.999998
14,586,0.999998
14,425,0.999998
14,1068,0.999998
14,958,0.999997
14,1588,0.999997
14,1952,0.999997
14,767,0.999997
14,547,0.999997
14,1458,0.999997
14,178,0.999997
14,1866,0.999997
14,1399,0.999997
14,24,0.999997
14,735,0.999997
14,789,0.999997
14,634,0.999997
14,214,0.999997
14,722,0.999997
14,825,0.999997
14,1911,0.999997
14,917,0.999997
14,1902,0.999997
14,504,0.999997
14,1345,0.999997
14,1358,0.999997
14,1089,0.999996
14,168,0.999996
14,1653,0.999996
14,776,0.999996
14,1626,0.999996
14,348,0.999996
15,1742,1
15,414,1
15,1584,1
15,530,1
15,994,1
15,712,1
15,682,1
15,1219,1
15,699,1
15,1524,1
15,110,1
15,1204,1
15,1851,1
15,691,1
15,1230,1
15,1600,1
15,1300,1
15,442,1
15,1054,1
15,1663,1
15,1290,1
15,771,1
15,908,1
15,527,1
15,314,1
15,1772,1
15,582,1
15,327,1
15,1171,1
15,1706,1
15,898,1
15,936,1
15,1730,1
15,1879,1
15,1156,1
15,1234,1
15,1074,1
15,1267,1
15,1342,1
15,580,1
15,2087,1
15,1832,1
15,715,1
15,43,1
15,697,1
15,2077,1
15,90,1
15,1813,1
15,2053,1
15,1052,1
15,223,1
15,1202,1
15,684,1
15,1366,1
15,1871,1
15,234,1
15,749,1
15,408,1
15,1396,1
15,1008,1
15,1669,1
15,543,1
15,736,1
15,632,1
15,488,1
15,1655,1
15,707,1
15,1671,1
15,1563,0.999999
15,971,0.999999
15,2039,0.999999
15,1075,0.999999
15,1757,0.999999
15,1835,0.999999
15,1805,0.999999
15,1616,0.999999
15,1438,0.999999
15,260,0.999999
15,61,0.999999
15,1343,0.999999
15,125,0.999999
15,1060,0.999999
15,338,0.999999
15,1040,0.999999
15,421,0.999999
15,1278,0.999999
15,919,0.999999
15,1642,0.999999
15,1637,0.999999
15,541,0.999999
17,13,1
17,38,1
17,206,1
17,1531,1
17,1387,1
17,1496,1
17,1451,0.999999
17,394,0.999999
17,1638,0.999999
17,438,0.999999
17,1754,0.999999
17,2043,0.999999
17,1284,0.999999
17,2092,0.999999
17,123,0.999999
17,1691,0.999999
17,201,0.999999
17,180,0.999999
17,997,0.999999
17,495,0.999999
17,280,0.999999
17,1480,0.999999
17,843,0.999999
17,477,0.999999
17,1937,0.999999
17,1028,0.999998
17,863,0.999998
17,1877,0.999998
17,934,0.999998
17,1647,0.999998
17,1395,0.999998
17,1566,0.999998
17,725,0.999998
17,871,0.999998
17,274,0.999998
17,352,0.999998
17,870,0.999998
17,1325,0.999998
17,903,0.999998
17,1862,0.999998
17,1779,0.999998
17,1709,0.999998
17,995,0.999998
17,893,0.999998
17,1514,0.999998
17,642,0.999998
17,839,0.999998
17,303,0.999998
17,2084,0.999998
17,321,0.999998
17,1866,0.999998
17,1942,0.999998
17,920,0.999998
17,1500,0.999998
17,914,0.999998
17,1254,0.999998
17,789,0.999998
17,547,0.999998
17,2059,0.999998
17,735,0.999998
17,958,0.999998
17,1952,0.999998
17,178,0.999998
17,425,0.999998
17,214,0.999997
17,767,0.999997
17,1902,0.999997
17,1699,0.999997
17,614,0.999997
17,1068,0.999997
17,24,0.999997
17,722,0.999997
17,634,0.999997
17,350,0.999997
17,1089,0.999997
17,1399,0.999997
17,1458,0.999997
17,1911,0.999997
17,1626,0.999997
17,1551,0.999997
17,586,0.999997
17,825,0.999997
17,383,0.999997
17,94,0.999997
17,460,0.999997
17,192,0.999997
17,876,0.999997
17,326,0.999997
17,1588,0.999997
17,1720,0.999997
19,1909,1
19,1724,1
19,1975,1
19,1818,0.999999
19,311,0.999999
19,255,0.999999
19,1070,0.999999
19,1365,0.999999
19,363,0.999999
19,1844,0.999999
19,1578,0.999999
19,2004,0.999999
19,650,0.999999
19,1414,0.999999
19,2070,0.999999
19,1307,0.999999
19,638,0.999999
19,799,0.999999
19,168,0.999999
19,1410,0.999999
19,1987,0.999998
19,178,0.999998
19,730,0.999998
19,1543,0.999998
19,145,0.999998
19,266,0.999998
19,825,0.999998
19,913,0.999998
19,621,0.999998
19,958,0.999998
19,816,0.999998
19,839,0.999998
19,952,0.999998
19,99,0.999998
19,504,0.999998
19,244,0.999998
19,641,0.999998
19,142,0.999998
19,334,0.999997
19,428,0.999997
19,1933,0.999997
19,237,0.999997
19,1254,0.999997
19,202,0.999997
19,413,0.999997
19,425,0.999997
19,109,0.999997
19,1703,0.999997
19,465,0.999997
19,540,0.999997
19,1984,0.999997
19,713,0.999997
19,1179,0.999997
19,1160,0.999997
19,2084,0.999997
19,400,0.999997
19,21,0.999997
19,1399,0.999997
19,348,0.999997
19,65,0.999997
19,2013,0.999996
19,318,0.999996
19,1453,0.999996
19,1501,0.999996
19,274,0.999996
19,844,0.999996
19,767,0.999996
19,451,0.999996
19,74,0.999996
19,1015,0.999996
19,1806,0.999996
19,123,0.999996
19,2001,0.999996
19,2059,0.999996
19,1638,0.999996
19,1358,0.999996
19,1758,0.999996
19,1500,0.999996
19,1068,0.999995
19,948,0.999995
19,1005,0.999995
19,789,0.999995
19,328,0.999995
19,498,0.999995
19,1017,0.999995
19,1687,0.999995
19,1118,0.999995
19,1387,0.999995
19,1902,0.999995
19,1022,0.999995
21,1098,1
21,501,1
21,966,1
21,1999,1
21,132,0.999999
21,675,0.999999
21,1768,0.999999
21,1056,0.999999
21,852,0.999999
21,556,0.999999
21,1507,0.999999
21,1586,0.999999
21,750,0.999999
21,1062,0.999999
21,1418,0.999999
21,510,0.999999
21,2000,0.999999
21,193,0.999999
21,1785,0.999999
21,86,0.999999
21,1627,0.999999
21,561,0.999999
21,1144,0.999999
21,362,0.999999
21,482,0.999999
21,660,0.999999
21,986,0.999999
21,1972,0.999999
21,437,0.999999
21,1925,0.999999
21,1154,0.999999
21,891,0.999999
21,1988,0.999999
21,1374,0.999999
21,481,0.999998
21,216,0.999998
21,2038,0.999998
21,961,0.999998
21,1476,0.999998
21,1686,0.999998
21,1774,0.999998
21,1134,0.999998
21,97,0.999998
21,2020,0.999998
21,1323,0.999998
21,51,0.999998
21,2076,0.999998
21,407,0.999998
21,1897,0.999998
21,1109,0.999998
21,154,0.999998
21,164,0.999998
21,1696,0.999998
21,1199,0.999998
21,1718,0.999998
21,150,0.999998
21,1705,0.999998
21,931,0.999998
21,1163,0.999998
21,2027,0.999998
21,333,0.999998
21,304,0.999998
21,1628,0.999998
21,502,0.999998
21,188,0.999998
21,1173,0.999998
21,1599,0.999998
21,1426,0.999998
21,1217,0.999998
21,1888,0.999998
21,461,0.999998
21,174,0.999998
21,752,0.999998
21,1146,0.999997
21,1712,0.999997
21,1744,0.999997
21,681,0.999997
21,534,0.999997
21,1568,0.999997
21,325,0.999997
21,1799,0.999997
21,1471,0.999997
21,2091,0.999997
21,1777,0.999997
21,1214,0.999997
21,1428,0.999997
21,700,0.999997
21,1565,0.999997
21,574,0.999997
21,1882,0.999997
22,641,0.999999
22,540,0.999999
22,913,0.999999
22,1015,0.999999
22,638,0.999999
22,109,0.999999
22,713,0.999999
22,2001,0.999999
22,2004,0.999999
22,142,0.999998
22,1758,0.999998
22,1070,0.999998
22,504,0.999998
22,428,0.999998
22,1844,0.999998
22,1358,0.999998
22,1307,0.999998
22,1737,0.999998
22,1005,0.999998
22,621,0.999998
22,952,0.999998
22,2013,0.999998
22,262,0.999998
22,825,0.999998
22,425,0.999998
22,1345,0.999998
22,1543,0.999998
22,77,0.999998
22,1434,0.999998
22,767,0.999998
22,1399,0.999998
22,1975,0.999998
22,328,0.999998
22,844,0.999998
22,1987,0.999998
22,343,0.999998
22,2070,0.999998
22,318,0.999998
22,1118,0.999998
22,1724,0.999998
22,1414,0.999998
22,1216,0.999998
22,1457,0.999998
22,948,0.999998
22,255,0.999997
22,920,0.999997
22,1806,0.999997
22,1410,0.999997
22,1120,0.999997
22,311,0.999997
22,842,0.999997
22,1464,0.999997
22,348,0.999997
22,178,0.999997
22,166,0.999997
22,1984,0.999997
22,2084,0.999997
22,65,0.999997
22,1736,0.999997
22,237,0.999997
22,1022,0.999997
22,363,0.999997
22,1264,0.999997
22,2046,0.999997
22,741,0.999997
22,30,0.999997
22,1143,0.999997
22,175,0.999997
22,1254,0.999997
22,18,0.999997
22,1699,0.999997
22,839,0.999997
22,99,0.999996
22,303,0.999996
22,1909,0.999996
22,34,0.999996
22,498,0.999996
22,369,0.999996
22,677,0.999996
22,202,0.999996
22,843,0.999996
22,1933,0.999996
22,123,0.999996
22,92,0.999996
22,2059,0.999996
22,1703,0.999995
22,244,0.999995
22,1578,0.999995
22,168,0.999995
22,350,0.999995
24,583,1
24,6,1
24,71,1
24,897,1
24,895,1
24,1364,1
24,1692,0.999999
24,1051,0.999999
24,364,0.999999
24,720,0.999999
24,779,0.999999
24,1137,0.999999
24,737,0.999999
24,964,0.999999
24,1223,0.999999
24,1993,0.999999
24,1792,0.999999
24,1287,0.999999
24,491,0.999999
24,50,0.999999
24,1080,0.999999
24,2016,0.999999
24,1900,0.999999
24,98,0.999999
24,649,0.999999
24,565,0.999999
24,551,0.999999
24,837,0.999999
24,447,0.999999
24,241,0.999999
24,1650,0.999999
24,1073,0.999999
24,1917,0.999999
24,1124,0.999999
24,1490,0.999999
24,977,0.999999
24,440,0.999999
24,1025,0.999999
24,753,0.999999
24,1974,0.999999
24,643,0.999999
24,458,0.999999
24,1708,0.999999
24,727,0.999999
24,581,0.999999
24,1309,0.999999
24,1664,0.999999
24,1191,0.999999
24,1789,0.999999
24,1557,0.999999
24,881,0.999999
24,813,0.999999
24,1555,0.999999
24,1594,0.999999
