user_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
25,0.613594,0.117305,0,0,0.566772,0.358942,0.293172,0.998335,0.7352,0,0.043775,0.839812,0.137637,0.046887,0.365574,0,0.525941,0.957072,1.086772,0.983551,0.528091,0,0.825491,0.323683,0.523178,0.181614,0.77348,0,0.311382,0.912018
26,0.580288,0.149388,0,0,0.523978,0.330379,0.249336,0.933574,0.680344,0,0.015029,0.754632,0.139088,0.037198,0.326042,0,0.475856,0.893958,1.010448,0.909157,0.479377,0,0.774543,0.289612,0.477345,0.20364,0.718918,0,0.286898,0.863744
27,0.599731,0.131104,0,0,0.531256,0.344754,0.261711,0.947941,0.698645,0,0.030441,0.788969,0.129267,0.034197,0.335742,0,0.49091,0.907104,1.035395,0.941772,0.48628,0,0.778913,0.297525,0.479395,0.193688,0.727024,0,0.289366,0.869349
28,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
29,0.613414,0.11748,0,0,0.566307,0.358752,0.292763,0.997663,0.734713,0,0.043601,0.839151,0.137529,0.046717,0.36518,0,0.525479,0.956412,1.086089,0.983007,0.527532,0,0.824885,0.323348,0.522604,0.181768,0.77286,0,0.311092,0.911456
30,0.594859,0.135526,0,0,0.518416,0.339206,0.25067,0.928445,0.684619,0,0.025601,0.771068,0.126345,0.029185,0.32453,0,0.477818,0.888405,1.015721,0.92703,0.469966,0,0.762425,0.288755,0.463516,0.197573,0.708981,0.002311,0.281258,0.853568
31,0.596178,0.134243,0,0,0.52182,0.340596,0.253663,0.933366,0.68818,0,0.026881,0.775908,0.12714,0.030431,0.32742,0,0.481206,0.893239,1.020723,0.931009,0.474058,0,0.766865,0.291214,0.467716,0.19645,0.713522,0.001509,0.283379,0.857683
32,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
33,0.608209,0.122542,0,0,0.552873,0.35327,0.280956,0.978247,0.720662,0,0.038552,0.820054,0.134392,0.041799,0.353777,0,0.51211,0.937335,1.06635,0.967305,0.511384,0,0.807364,0.313644,0.50603,0.186201,0.754942,0,0.302723,0.895218
34,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
35,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
36,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
37,0.598005,0.132466,0,0,0.526536,0.34252,0.257807,0.940181,0.693112,0,0.028653,0.782612,0.128241,0.032158,0.331422,0,0.485899,0.899935,1.027652,0.936521,0.479726,0,0.773015,0.29462,0.473534,0.194894,0.719811,0.000397,0.286316,0.863382
38,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
39,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
40,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
41,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
42,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
43,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
44,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
45,0.604104,0.126534,0,0,0.542279,0.348946,0.271644,0.962935,0.70958,0,0.03457,0.804992,0.131918,0.037921,0.344785,0,0.501566,0.922291,1.050784,0.954922,0.49865,0,0.793547,0.305991,0.492958,0.189698,0.74081,0,0.296124,0.882412
46,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
47,0.595516,0.134886,0,0,0.520113,0.339899,0.252162,0.930897,0.686394,0,0.026239,0.77348,0.126741,0.029806,0.325971,0,0.479506,0.890814,1.018214,0.929013,0.472005,0,0.764638,0.28998,0.465609,0.197013,0.711244,0.001911,0.282315,0.855618
48,0.596621,0.133812,0,0,0.522965,0.341063,0.254669,0.93502,0.689377,0,0.027311,0.777535,0.127407,0.03085,0.328391,0,0.482345,0.894864,1.022405,0.932347,0.475434,0,0.768358,0.29204,0.469128,0.196072,0.715048,0.001239,0.284092,0.859066
49,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
50,0.620152,0.110884,0,0,0.583802,0.365874,0.308129,1.022901,0.752948,0,0.050143,0.863948,0.141627,0.05315,0.379988,0,0.542902,0.981234,1.111778,1.003441,0.548489,0,0.847694,0.33598,0.544147,0.175968,0.79616,0,0.321938,0.932531
51,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
52,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
53,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
54,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
55,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
56,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
57,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
58,0.610999,0.119829,0,0,0.560075,0.356209,0.287286,0.988655,0.728194,0,0.041258,0.830292,0.136073,0.044436,0.35989,0,0.519277,0.947562,1.076932,0.975723,0.520041,0,0.816757,0.318846,0.514915,0.183825,0.764547,0,0.30721,0.903923
59,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
60,0.602565,0.128032,0,0,0.538305,0.347324,0.268151,0.957191,0.705423,0,0.033076,0.799343,0.13099,0.036466,0.341412,0,0.497611,0.916648,1.044944,0.950277,0.493873,0,0.788364,0.303121,0.488055,0.191009,0.735509,0,0.293648,0.877608
61,0.608604,0.102064,0,0,0.562956,0.353982,0.268544,0.996935,0.740036,0,0.05926,0.808249,0.141825,0.031552,0.362217,0,0.531169,0.942418,1.067086,0.973548,0.527538,0,0.824811,0.313508,0.503061,0.17397,0.756382,0,0.284847,0.880206
62,0.605814,0.124871,0,0,0.546692,0.350747,0.275523,0.969313,0.714196,0,0.036229,0.811267,0.132948,0.039537,0.348531,0,0.505958,0.928558,1.057268,0.960081,0.503955,0,0.799303,0.309179,0.498403,0.188241,0.746697,0,0.298873,0.887747
63,0.594918,0.135468,0,0,0.518569,0.339269,0.250805,0.928667,0.684779,0,0.025659,0.771286,0.126381,0.029241,0.324661,0,0.477971,0.888623,1.015947,0.927209,0.470151,0,0.762625,0.288865,0.463705,0.197523,0.709185,0.002275,0.281354,0.853753
64,0.599387,0.161211,0,0,0.512654,0.360375,0.225321,0.915359,0.664921,0.008554,0.017401,0.790676,0.104471,0.010003,0.329709,0,0.468594,0.885063,1.01386,0.93194,0.463329,0,0.761049,0.300049,0.441147,0.17604,0.725728,0.016815,0.254163,0.828326
65,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
66,0.609712,0.121081,0,0,0.556751,0.354852,0.284364,0.983851,0.724718,0,0.040009,0.825566,0.135297,0.043219,0.357069,0,0.515969,0.942842,1.072048,0.971838,0.516046,0,0.812422,0.316445,0.510814,0.184922,0.760114,0,0.305139,0.899905
67,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
68,0.614166,0.116749,0,0,0.568247,0.359544,0.294469,1.000468,0.736743,0,0.04433,0.84191,0.137982,0.047428,0.366827,0,0.52741,0.959168,1.088941,0.985276,0.529865,0,0.827416,0.324749,0.524999,0.181127,0.775449,0,0.312301,0.913802
69,0.611627,0.119218,0,0,0.561695,0.35687,0.28871,0.990997,0.729889,0,0.041867,0.832595,0.136452,0.045029,0.361265,0,0.520889,0.949863,1.079313,0.977617,0.521989,0,0.81887,0.320016,0.516914,0.18329,0.766709,0,0.308219,0.905882
70,0.614768,0.116163,0,0,0.569802,0.360179,0.295836,1.002715,0.73837,0,0.044914,0.844121,0.138345,0.047997,0.368146,0,0.528957,0.961375,1.091225,0.987093,0.531734,0,0.829444,0.325872,0.526917,0.180614,0.777523,0,0.313269,0.915681
71,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
72,0.594393,0.135979,0,0,0.517213,0.338715,0.249613,0.926707,0.683361,0,0.025149,0.769359,0.126064,0.028745,0.32351,0,0.476621,0.886697,1.013954,0.925624,0.46852,0,0.760857,0.287886,0.462032,0.19797,0.707376,0.002595,0.280509,0.852114
73,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
74,0.604511,0.126139,0,0,0.543328,0.349374,0.272566,0.964451,0.710677,0,0.034964,0.806484,0.132163,0.038305,0.345675,0,0.50261,0.923781,1.052325,0.956148,0.499911,0,0.794915,0.306749,0.494253,0.189352,0.74221,0,0.296777,0.88368
75,0.600918,0.129633,0,0,0.534054,0.345589,0.264415,0.951047,0.700976,0,0.031479,0.7933,0.129997,0.03491,0.337804,0,0.493381,0.910611,1.038698,0.945308,0.488763,0,0.78282,0.30005,0.48281,0.192412,0.729839,0,0.291,0.87247
76,0.605816,0.124869,0,0,0.546697,0.350749,0.275528,0.969321,0.714202,0,0.036231,0.811274,0.132949,0.039538,0.348535,0,0.505963,0.928565,1.057276,0.960087,0.503961,0,0.79931,0.309183,0.49841,0.18824,0.746704,0,0.298876,0.887753
77,0.603189,0.13383,0,0,0.51668,0.33636,0.250136,0.934252,0.681336,0,0.02852,0.775211,0.125121,0.035826,0.320415,0,0.48873,0.886584,1.029046,0.928328,0.480275,0,0.770578,0.28536,0.47197,0.203774,0.714508,0,0.285073,0.865725
78,0.616789,0.114198,0,0,0.575016,0.362307,0.300419,1.010252,0.743824,0,0.046874,0.851534,0.139563,0.049906,0.372572,0,0.534147,0.96878,1.098887,0.993188,0.538001,0,0.836244,0.329639,0.53335,0.178893,0.784478,0,0.316518,0.921984
79,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
80,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
81,0.615174,0.115769,0,0,0.570848,0.360606,0.296755,1.004226,0.739464,0,0.045307,0.845607,0.138589,0.048379,0.369034,0,0.529998,0.96286,1.092761,0.988315,0.532991,0,0.830807,0.326628,0.528207,0.180269,0.778917,0,0.313921,0.916946
82,0.605589,0.125091,0,0,0.546109,0.350509,0.275011,0.968471,0.713587,0,0.03601,0.810438,0.132812,0.039323,0.348036,0,0.505378,0.92773,1.056412,0.959399,0.503254,0,0.798543,0.308758,0.497684,0.188434,0.74592,0,0.29851,0.887042
83,0.60696,0.127755,0,0,0.543043,0.349552,0.271421,0.963816,0.708821,0,0.035706,0.807518,0.131358,0.038283,0.346941,0,0.500669,0.92665,1.053692,0.95635,0.499183,0,0.797955,0.304812,0.494052,0.186708,0.740447,0,0.298092,0.884377
84,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
85,0.603428,0.127192,0,0,0.540533,0.348233,0.27011,0.960411,0.707754,0,0.033914,0.80251,0.13151,0.037282,0.343303,0,0.499829,0.919812,1.048218,0.952881,0.496551,0,0.79127,0.30473,0.490804,0.190274,0.738481,0,0.295036,0.880302
86,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
87,0.613185,0.117703,0,0,0.565715,0.358511,0.292243,0.996807,0.734094,0,0.043378,0.83831,0.13739,0.0465,0.364677,0,0.52489,0.955571,1.085219,0.982315,0.52682,0,0.824113,0.32292,0.521874,0.181963,0.77207,0,0.310723,0.910741
88,0.605283,0.125388,0,0,0.54532,0.350187,0.274317,0.96733,0.712761,0,0.035713,0.809316,0.132628,0.039034,0.347366,0,0.504593,0.92661,1.055252,0.958477,0.502305,0,0.797513,0.308188,0.49671,0.188694,0.744867,0,0.298018,0.886088
89,0.602767,0.126627,0,0,0.506667,0.326979,0.240391,0.927054,0.666313,0,0.007843,0.764779,0.14019,0.01667,0.309711,0.00323,0.488458,0.877188,1.025355,0.936199,0.461895,0,0.778543,0.270573,0.464059,0.181358,0.704702,0.012987,0.26369,0.837333
90,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
91,0.587336,0.128679,0.00486,0.020036,0.553482,0.305146,0.286395,0.908058,0.722141,0,0.036084,0.793059,0.096072,0.005019,0.351701,0,0.474389,0.862016,0.979026,0.931235,0.471743,0,0.776259,0.316071,0.476249,0.163304,0.691531,0,0.287199,0.867767
92,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
93,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
94,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
95,0.612314,0.11855,0,0,0.563468,0.357594,0.290269,0.99356,0.731744,0,0.042534,0.835116,0.136866,0.045678,0.36277,0,0.522654,0.952381,1.081918,0.979689,0.52412,0,0.821183,0.321297,0.519102,0.182705,0.769074,0,0.309324,0.908025
96,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
97,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
98,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
99,0.627719,0.103568,0.000201,0,0.603228,0.373821,0.325215,1.051027,0.773334,0,0.057477,0.89164,0.146151,0.060233,0.396518,0,0.562223,1.008842,1.140339,1.026163,0.571913,0,0.873039,0.350017,0.568159,0.169583,0.822109,0,0.334093,0.956086
100,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
101,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
102,0.594025,0.136337,0,0,0.516264,0.338328,0.248779,0.925334,0.682368,0,0.024792,0.768009,0.125842,0.028397,0.322704,0,0.475676,0.885349,1.012559,0.924514,0.467379,0,0.759618,0.2872,0.460861,0.198284,0.70611,0.002818,0.279917,0.850966
